"Year","Plot","Tag","Morphoname","Taxon","Identification.uncertain","X..cm.","Y..cm.","Tag.offset.x..cm.","Tag.offset.y..cm.","Died.this.census","Length..cm.","Height..cm.","X..Capitulescences","Is.seedling","Number.of.individuals.represented.by.tag","Length.per.individual..cm.","Height.per.individual..cm.","Notes"
2016,46,"958","Heterotheca villosa","Heterotheca villosa",0,185,30,-10,-10,0,0,0,0,0,1,,,
2016,46,"959","Heterotheca villosa","Heterotheca villosa",0,190,30,-10,-10,0,22,6,16,0,1,,,
2016,46,"960","Carex siccata","Carex siccata",0,197,22,5,0,0,21,21,1,0,1,,,
2016,46,"961","Carex siccata","Carex siccata",0,193,30,10,0,0,8,10,0,0,1,,,
2016,46,"963","Phacelia hastata","Phacelia hastata",0,193,35,-10,-10,0,11,6,4,0,1,,,
2016,46,"964","Heterotheca villosa","Heterotheca villosa",0,195,38,10,0,0,1.5,4,0,0,1,,,
2016,46,"1686","Senecio crassulus","Senecio crassulus",0,32,68,-10,-10,0,2,2,0,0,1,,,"misid.2015"
2016,46,"1687","Heterotheca villosa","Heterotheca villosa",0,31,67,-10,-10,0,0.6,1,0,0,1,,,
2016,46,"2089","Viola praemorsa","Viola praemorsa",0,24,84,-10,-10,0,0.5,0.6,0,1,1,,,
2016,46,"2097","Senecio crassulus","Senecio crassulus",0,20,59,-10,-10,0,3,2,0,1,2,1.5,1,
2016,46,"1461","Eriogonum umbellatum","Eriogonum umbellatum",0,77,54,-10,-10,0,1.5,2.5,0,0,1,,,
2016,46,"1462","Senecio crassulus","Senecio crassulus",0,83,54,-10,-10,0,1.5,2.5,0,0,1,,,
2016,46,"1467","Lupinus argenteus","Lupinus argenteus",0,98,52,-10,-10,0,1,2.5,0,0,1,,,
2016,46,"1515","Lupinus argenteus","Lupinus argenteus",0,68,100,-10,-10,0,7,4,0,0,1,,,
2016,46,"1516","Lupinus argenteus","Lupinus argenteus",0,97,90,-10,-10,0,3,4,0,0,1,,,
2016,46,"1536","Senecio crassulus","Senecio crassulus",0,85,85,-5,-5,0,0.3,0.5,0,0,1,,,
2016,46,"1708","Senecio crassulus","Senecio crassulus",0,91,53,0,-10,0,1.5,3,0,0,1,,,
2016,46,"1709","Heterotheca villosa","Heterotheca villosa",0,78,99,-10,-10,0,1.5,1.5,0,0,1,,,
2016,46,"1710","Senecio crassulus","Senecio crassulus",0,78,99.5,-10,-10,0,4,6,0,0,1,,,
2016,46,"2090","Eriogonum umbellatum","Eriogonum umbellatum",0,62,77,-10,-10,0,0.5,1,0,1,1,,,
2016,46,"2091","Arenaria congesta","Arenaria congesta",0,62,75,-10,-10,0,1.2,2,0,0,1,,,
2016,46,"2111","Arenaria congesta","Arenaria congesta",0,57,90,-10,-10,0,3,4,0,1,1,,,
2016,46,"2140","Senecio crassulus","Senecio crassulus",0,88,55,-10,-10,0,1,1,0,1,1,,,
2016,46,"2141","Agoseris glauca","Agoseris glauca",0,87,60,-10,-10,0,2,5,0,0,1,,,
2016,46,"2142","Lupinus argenteus","Lupinus argenteus",0,75,63,-10,-10,0,6,5,0,0,1,,,
2016,46,"2143","Senecio crassulus","Senecio crassulus",0,84,70,-10,-10,0,1,4,0,0,1,,,
2016,46,"2148","Lupinus argenteus","Lupinus argenteus",0,78,97,-10,-10,0,10,5,0,0,1,,,"2 stems"
2016,46,"901","Lupinus argenteus","Lupinus argenteus",0,65,51,-10,-10,1,0,0,0,0,1,,,
2016,46,"902","Lupinus argenteus","Lupinus argenteus",0,70,52,-10,-10,0,3,5,3,0,1,,,
2016,46,"903","Lupinus argenteus","Lupinus argenteus",0,80,55,-10,-10,0,25,7,2,0,1,,,
2016,46,"916","Heterotheca villosa","Heterotheca villosa",0,85,60,-2,-2,0,3,2,0,0,1,,,
2016,46,"917","Lupinus argenteus","Lupinus argenteus",0,85,70,-10,-10,0,8,5,0,0,1,,,
2016,46,"1499","Lupinus argenteus","Lupinus argenteus",0,138,77,-10,-10,0,5,5,0,0,1,,,
2016,46,"1500","Lupinus argenteus","Lupinus argenteus",0,143,75,-10,-10,0,1,2,0,0,1,,,
2016,46,"1501","Lupinus argenteus","Lupinus argenteus",0,140,77,-10,-10,1,0,0,0,0,1,,,
2016,46,"1511","Lupinus argenteus","Lupinus argenteus",0,126,81,-10,-10,0,5,5,0,0,1,,,
2016,46,"1512","Lupinus argenteus","Lupinus argenteus",0,125,88,-10,-10,0,2,4,0,0,1,,,
2016,46,"1514","Phacelia hastata","Phacelia hastata",0,120,91,-10,-10,1,0,0,0,0,1,,,
2016,46,"1538","Phacelia hastata","Phacelia hastata",0,113,80,-10,-10,0,2,2,0,0,1,,,
2016,46,"1539","Agoseris glauca","Agoseris glauca",0,120,67,-10,-10,0,2,2,1,0,1,,,
2016,46,"1713","Senecio crassulus","Senecio crassulus",0,114,95,-10,-10,1,0,0,0,0,1,,,
2016,46,"2150","Senecio crassulus","Senecio crassulus",0,101,72,-10,-10,0,3,7,0,0,1,,,
2016,46,"2151","Senecio crassulus","Senecio crassulus",0,110,73,-10,-10,0,2,5,0,0,1,,,
2016,46,"2153","Phacelia hastata","Phacelia hastata",0,120,87,0,10,0,3,3.5,0,0,1,,,
2016,46,"2154","Phacelia hastata","Phacelia hastata",0,118,82,0,10,0,4,4,0,0,1,,,
2016,46,"2155","Heterotheca villosa","Heterotheca villosa",0,121,76,-10,-10,0,11,8,0,0,1,,,
2016,46,"2163","Senecio crassulus","Senecio crassulus",0,148,100,-10,-10,0,1,3,0,0,1,,,
2016,46,"914","Eriogonum umbellatum","Eriogonum umbellatum",0,110,75,-13,-25,0,73,4,64,0,1,,,"carex in it"
2016,46,"921","Heterotheca villosa","Heterotheca villosa",0,110,60,-10,-10,0,5.5,3.5,0,0,1,,,
2016,46,"922","Agoseris glauca","Agoseris glauca",0,107,75,-10,-10,0,7,4,0,0,1,,,
2016,46,"923","Carex siccata","Carex siccata",0,115,65,10,0,0,5,19,0,0,1,,,"10 clumps"
2016,46,"924","Carex siccata","Carex siccata",0,118,65,10,-10,0,8,16,0,0,1,,,"3 clumps"
2016,46,"925","Agoseris glauca","Agoseris glauca",0,120,65,0,-10,0,6,5,2,0,1,,,
2016,46,"926","Carex siccata","Carex siccata",0,123,66,0,-2,0,27,13,0,0,1,,,"5 clumps"
2016,46,"927","Heterotheca villosa","Heterotheca villosa",0,125,62,10,0,0,0,0,0,0,1,,,
2016,46,"928","Agoseris glauca","Agoseris glauca",0,130,65,10,0,0,4,5,0,0,1,,,
2016,46,"929","Carex siccata","Carex siccata",0,110,85,0,-5,0,17,15,0,0,1,,,"3 clumps"
2016,46,"930","Senecio crassulus","Senecio crassulus",0,105,84,-10,-10,0,2,5,0,0,1,,,
2016,46,"931","Heterotheca villosa","Heterotheca villosa",0,115,87,10,0,0,0,0,0,0,1,,,
2016,46,"932","Agoseris glauca","Agoseris glauca",0,103,90,-10,-10,0,10,4,2,0,1,,,
2016,46,"935","Agoseris glauca","Agoseris glauca",0,120,95,10,0,0,8,4,1,0,1,,,
2016,46,"966","Heterotheca villosa","Heterotheca villosa",0,145,100,-10,-10,0,8.5,4,3,0,1,,,
2016,46,"1497","Lupinus argenteus","Lupinus argenteus",0,193,68,-10,-10,0,0.3,0.5,0,0,1,,,"mostly dead"
2016,46,"1502","Lupinus argenteus","Lupinus argenteus",0,163,90,-10,-10,0,4,4,0,0,1,,,
2016,46,"1503","Senecio crassulus","Senecio crassulus",0,172,79,-10,-10,0,1.5,2.5,0,0,1,,,
2016,46,"1504","Carex siccata","Carex siccata",0,173,85,-10,-10,0,34,20,0,0,1,,,"9 clumps"
2016,46,"1505","Arenaria congesta","Arenaria congesta",0,192,97,-10,-10,0,2,2.5,0,0,1,,,
2016,46,"1506","Lupinus argenteus","Lupinus argenteus",0,193,100,-10,-10,0,7,6,0,0,1,,,
2016,46,"1508","Chaenactis douglasii","Chaenactis douglasii",0,180,100,-10,-10,1,0,0,0,0,1,,,
2016,46,"947","Carex siccata","Carex siccata",0,167,55,-10,-10,0,40,22,7,0,1,,,"9 clumps diagonal from upper right to the left"
2016,46,"962","Eriogonum umbellatum","Eriogonum umbellatum",0,200,60,-15,-20,0,69,4,41,0,1,,,
2016,46,"1020","Carex siccata","Carex siccata",0,30,118,-10,-10,0,10,12,0,0,1,,,"4 clumps"
2016,46,"1021","Carex siccata","Carex siccata",0,35,120,-10,-10,0,5,7,0,0,1,,,"3 clumps"
2016,46,"1022","Carex siccata","Carex siccata",0,40,122,-10,-10,0,8,12,0,0,1,,,"2 clumps"
2016,46,"1688","Senecio crassulus","Senecio crassulus",0,30,113,-10,-10,0,1,2,0,0,1,,,"misid.2015"
2016,46,"1689","Carex siccata","Carex siccata",0,40,112,0,10,0,15,12,0,0,1,,,"4 clumps"
2016,46,"1690","Carex siccata","Carex siccata",0,36,127,0,10,1,0,0,0,0,1,,,
2016,46,"1691","Carex siccata","Carex siccata",0,32,130,0,10,0,14,16,0,0,1,,,
2016,46,"1728","Agoseris glauca","Agoseris glauca",0,22,142,-10,-10,1,0,0,0,0,1,,,"2 stems"
2016,46,"2088","Carex siccata","Carex siccata",0,21,117,-10,-10,0,6,15,0,0,1,,,"2 clumps"
2016,46,"2159","Senecio crassulus","Senecio crassulus",0,34,102,-10,-10,0,0.2,0.2,0,1,1,,,
2016,46,"2170","Arenaria congesta","Arenaria congesta",0,20,124,-10,-10,0,3,3,0,0,1,,,
2016,46,"1517","Lupinus argenteus","Lupinus argenteus",0,60,125,-10,-10,0,0,0,0,0,1,,,
2016,46,"1537","Senecio crassulus","Senecio crassulus",0,73,103,-10,-10,0,6,6,1,0,1,,,
2016,46,"1711","Agoseris glauca","Agoseris glauca",0,83,108,-10,-10,0,6,7,0,0,1,,,
2016,46,"1712","Eriogonum umbellatum","Eriogonum umbellatum",0,84,109,-10,-10,0,0.5,0.5,0,0,1,,,
2016,46,"2144","Heterotheca villosa","Heterotheca villosa",1,83,109,-10,-10,0,1,0.5,0,1,1,,,
2016,46,"2145","Lupinus argenteus","Lupinus argenteus",0,88,104,-10,-10,0,12,8,0,0,1,,,
2016,46,"2146","Senecio crassulus","Senecio crassulus",0,88,107,-10,-10,0,2,5,0,0,1,,,
2016,46,"2147","Senecio crassulus","Senecio crassulus",0,90,103,-10,-10,0,2,5,0,0,1,,,
2016,46,"2149","Lupinus argenteus","Lupinus argenteus",0,91,128,-10,-10,0,3.5,2,0,0,1,,,
2016,46,"2152","Senecio crassulus","Senecio crassulus",0,67,109,-10,-10,0,3,5,0,0,1,,,
2016,46,"933","Heterotheca villosa","Heterotheca villosa",0,100,105,-10,-10,0,32,6,56,0,1,,,
2016,46,"934","Carex siccata","Carex siccata",0,100,105,-10,-10,0,9,9,0,0,1,,,
2016,46,"1017","Heterotheca villosa","Heterotheca villosa",0,120,145,-2,-10,0,45,8,79,0,1,,,
2016,46,"1018","Eriogonum umbellatum","Eriogonum umbellatum",0,130,135,-10,-2,0,7,2,0,0,1,,,
2016,46,"1019","Eriogonum umbellatum","Eriogonum umbellatum",0,135,150,-10,-10,0,1.5,1,0,0,1,,,
2016,46,"1513","Eriogonum umbellatum","Eriogonum umbellatum",0,125,103,-10,-10,0,2,1,0,0,1,,,
2016,46,"1525","Lupinus argenteus","Lupinus argenteus",0,120,115,-10,-10,0,5,5,0,0,1,,,
2016,46,"1526","Eriogonum umbellatum","Eriogonum umbellatum",0,115,135,-10,-10,1,0,0,0,0,1,,,
2016,46,"1714","Arnica latifolia","Arnica latifolia",0,108,133,-10,-10,0,3,4,0,0,1,,,
2016,46,"1715","Senecio crassulus","Senecio crassulus",0,137,115,-10,-10,0,23,16,4,0,1,,,
2016,46,"1716","Phacelia hastata","Phacelia hastata",0,140,102,-10,-10,1,0,0,0,0,1,,,
2016,46,"1727","Senecio crassulus","Senecio crassulus",0,135,133,-10,-10,0,4,3,0,0,1,,,"misid.2015"
2016,46,"2156","Senecio crassulus","Senecio crassulus",0,112,135,-10,-10,0,8,2,0,1,4,1,2,
2016,46,"2157","Senecio crassulus","Senecio crassulus",0,120,135,-10,-10,0,2,3,0,0,1,,,
2016,46,"2158","Elymus lanceolatus","Elymus lanceolatus",0,105,103,-10,-10,0,8,11,0,0,1,,,
2016,46,"2160","Eriogonum umbellatum","Eriogonum umbellatum",0,129,130,-10,-10,0,1.5,1,0,1,1,,,
2016,46,"2162","Lupinus argenteus","Lupinus argenteus",0,147,108,-10,-10,0,6,5,0,0,1,,,
2016,46,"2164","Arenaria congesta","Arenaria congesta",0,149,102,-10,-10,0,4.5,4,0,0,1,,,
2016,46,"2165","Arenaria congesta","Arenaria congesta",0,148,130,-10,-10,0,1.3,3,0,0,1,,,
2016,46,"967","Eriogonum umbellatum","Eriogonum umbellatum",0,150,103,-10,-10,0,1.5,2,0,0,1,,,
2016,46,"968","Eriogonum umbellatum","Eriogonum umbellatum",0,140,110,-10,-10,1,0,0,0,0,1,,,
2016,46,"969","Eriogonum umbellatum","Eriogonum umbellatum",0,138,112,-10,-10,0,0,0,0,0,1,,,
2016,46,"970","Viola praemorsa","Viola praemorsa",0,140,115,-10,-10,0,0,0,0,0,1,,,
2016,46,"973","Carex siccata","Carex siccata",0,135,125,-10,-10,1,0,0,0,0,1,,,
2016,46,"974","Heterotheca villosa","Heterotheca villosa",0,145,120,-10,-10,0,44,10,61,0,1,,,
2016,46,"976","Carex siccata","Carex siccata",0,130,130,-10,-10,0,17,13,0,0,1,,,"8 clumps"
2016,46,"977","Carex siccata","Carex siccata",0,135,132,-10,-10,0,0,0,0,0,1,,,
2016,46,"978","Eriogonum umbellatum","Eriogonum umbellatum",0,145,120,10,0,0,0,0,0,0,1,,,
2016,46,"1507","Arenaria congesta","Arenaria congesta",0,193,101,-10,-10,0,2,2,0,0,1,,,
2016,46,"1509","Phacelia hastata","Phacelia hastata",0,170,110,-10,-10,1,0,0,0,0,1,,,
2016,46,"1510","Eriogonum umbellatum","Eriogonum umbellatum",0,165,112,-10,-10,0,6,1,0,0,3,1,1,
2016,46,"1527","Eriogonum umbellatum","Eriogonum umbellatum",0,180,115,-10,-10,0,3.5,1,0,0,2,1,1,
2016,46,"1528","Viola praemorsa","Viola praemorsa",0,181,110,-10,-10,1,0,0,0,0,1,,,
2016,46,"1531","Senecio crassulus","Senecio crassulus",0,186,123,-10,-10,0,3,2.5,0,0,1,,,"misid.2015"
2016,46,"1532","Senecio crassulus","Senecio crassulus",0,190,118,-10,-10,0,1,2,0,0,1,,,
2016,46,"1533","Heterotheca villosa","Heterotheca villosa",0,185,127,-10,-5,0,4,2,0,0,2,1,2,
2016,46,"1717","Senecio crassulus","Senecio crassulus",1,190,134,-10,-10,0,1.5,1.5,0,0,1,,,"penwhi?"
2016,46,"1718","Senecio crassulus","Senecio crassulus",0,191,138,-10,-10,0,2,4,0,0,1,,,"misid.2015"
2016,46,"1719","Viola praemorsa","Viola praemorsa",0,185,145,-5,-5,0,5,4,0,0,1,,,"3 stems"
2016,46,"1721","Heterotheca villosa","Heterotheca villosa",0,195,104,-10,-10,1,0,0,0,0,1,,,
2016,46,"1722","Eriogonum umbellatum","Eriogonum umbellatum",0,163,122,0,-10,0,1,0.5,0,0,1,,,
2016,46,"1723","Heterotheca villosa","Heterotheca villosa",0,155,132,-10,-10,0,1.5,1.5,0,0,1,,,
2016,46,"1724","Eriogonum umbellatum","Eriogonum umbellatum",0,154,128,-10,-10,0,1,1,0,0,1,,,
2016,46,"1725","Senecio crassulus","Senecio crassulus",0,170,137,-10,-10,1,0,0,0,0,1,,,
2016,46,"1726","Senecio crassulus","Senecio crassulus",0,160,139,-10,-10,0,3,2,0,0,1,,,
2016,46,"1729","Viola praemorsa","Viola praemorsa",0,185,142,-10,-10,1,0,0,0,0,1,,,
2016,46,"1730","Senecio crassulus","Senecio crassulus",0,188,145,-10,-10,0,3,4,0,0,1,,,
2016,46,"1731","Senecio crassulus","Senecio crassulus",0,189,147,10,0,0,1.3,2,0,0,1,,,"misid.2015"
2016,46,"1734","Elymus lanceolatus","Elymus lanceolatus",0,175,148,-5,0,0,12,11,0,0,1,,,
2016,46,"1735","Senecio crassulus","Senecio crassulus",0,174,147,-5,-5,0,1.3,2,0,0,1,,,"misid.2015"
2016,46,"2171","Carex siccata","Carex siccata",0,195,115,-10,-10,0,12,11,0,0,1,,,"4 clumps"
2016,46,"2172","Eriogonum umbellatum","Eriogonum umbellatum",0,175,129,-10,-10,0,7,3,0,0,1,,,
2016,46,"2173","Eriogonum umbellatum","Eriogonum umbellatum",0,177,131,-10,-10,0,2,3,0,0,1,,,
2016,46,"2174","Senecio crassulus","Senecio crassulus",0,161,109,5,-5,0,1.5,3,0,0,1,,,
2016,46,"2175","Eriogonum umbellatum","Eriogonum umbellatum",0,164,112,0,10,0,7,1,0,1,3,1,1,
2016,46,"965","Carex siccata","Carex siccata",0,190,115,-10,-10,0,4,11,1,0,1,,,"alive"
2016,46,"971","Eriogonum umbellatum","Eriogonum umbellatum",0,155,110,-10,-10,0,4,1,0,0,3,1,1,
2016,46,"972","Ivesia gordonii","Ivesia gordonii",0,160,115,0,-10,0,5,3,0,0,1,,,
2016,46,"975","Heterotheca villosa","Heterotheca villosa",0,165,120,5,-10,0,1,1,0,0,1,,,
2016,46,"979","Heterotheca villosa","Heterotheca villosa",0,175,130,-10,-10,0,25,5,2,0,1,,,
2016,46,"980","Eriogonum umbellatum","Eriogonum umbellatum",0,190,125,-10,-10,1,0,0,0,0,1,,,
2016,46,"981","Arenaria congesta","Arenaria congesta",0,200,125,-10,-10,0,7,6,8,0,1,,,"small clump of a larger offplot individual"
2016,46,"982","Ivesia gordonii","Ivesia gordonii",0,200,135,-10,-10,0,4.5,3,0,0,1,,,
2016,46,"983","Carex siccata","Carex siccata",0,195,150,-10,0,0,0,0,0,0,1,,,
2016,46,"984","Carex siccata","Carex siccata",0,200,150,-10,-10,0,13,7,3,0,1,,,
2016,46,"985","Heterotheca villosa","Heterotheca villosa",0,185,145,-10,-10,0,14,5,2,0,1,,,
2016,46,"986","Senecio crassulus","Senecio crassulus",0,180,140,-10,-10,0,16,18,4,0,1,,,
2016,46,"987","Heterotheca villosa","Heterotheca villosa",0,180,141,-5,0,1,0,0,0,0,1,,,
2016,46,"988","Agoseris glauca","Agoseris glauca",0,180.5,145.5,-5,0,0,8,4,1,0,1,,,"2 stems"
2016,46,"989","Heterotheca villosa","Heterotheca villosa",0,175,130,-10,-10,0,6,3,0,0,1,,,
2016,46,"990","Achnatherum lettermanii","Achnatherum lettermanii",0,175,132,-10,-10,0,12,7,1,0,1,,,"misid.2015"
2016,46,"991","Eriogonum umbellatum","Eriogonum umbellatum",0,155,145,-10,-10,0,20,3,8,0,1,,,
2016,46,"1518","Lupinus argenteus","Lupinus argenteus",0,37,165,-10,-10,1,0,0,0,0,1,,,
2016,46,"1535","Lupinus argenteus","Lupinus argenteus",0,15,190,-10,-10,1,0,0,0,0,1,,,
2016,46,"1015","Eriogonum umbellatum","Eriogonum umbellatum",0,80,175,-10,-10,0,3,1.5,0,0,1,,,
2016,46,"1519","Lupinus argenteus","Lupinus argenteus",0,52,186,-10,-10,1,0,0,0,0,1,,,
2016,46,"1520","Lupinus argenteus","Lupinus argenteus",0,84,160,-10,-10,0,5,5,0,0,1,,,
2016,46,"1523","Lupinus argenteus","Lupinus argenteus",0,91,175,-10,-10,0,0,0,0,0,1,,,
2016,46,"2086","Lupinus argenteus","Lupinus argenteus",0,69,199,-10,-10,0,7,6,0,0,1,,,
2016,46,"2087","Senecio crassulus","Senecio crassulus",0,84,186,-10,-10,0,0.5,1,0,1,1,,,
2016,46,"1011","Carex siccata","Carex siccata",0,150,185,-10,0,0,8,10,0,0,1,,,
2016,46,"1013","Carex siccata","Carex siccata",0,130,170,-10,-10,0,16,11,0,0,1,,,"3 clumps"
2016,46,"1014","Eriogonum umbellatum","Eriogonum umbellatum",0,110,185,-10,-10,0,11,3,2,0,1,,,
2016,46,"1016","Eriogonum umbellatum","Eriogonum umbellatum",0,120,155,-10,-10,0,34,2,7,0,1,,,
2016,46,"1521","Lupinus argenteus","Lupinus argenteus",0,103,179,-10,-10,0,4,4,0,0,1,,,
2016,46,"1522","Lupinus argenteus","Lupinus argenteus",0,107,155,-10,-10,0,2,2.5,0,0,1,,,
2016,46,"1524","Lupinus argenteus","Lupinus argenteus",0,116,160,-10,-10,1,0,0,0,0,1,,,
2016,46,"2161","Eriogonum umbellatum","Eriogonum umbellatum",0,137,170,-10,-10,0,6,1,0,0,2,1,1,
2016,46,"1000","Agoseris glauca","Agoseris glauca",0,170,155,-10,-10,1,0,0,0,0,1,,,
2016,46,"1001","Elymus lanceolatus","Elymus lanceolatus",0,165,165,0,-5,0,11,16,1,0,1,,,
2016,46,"1002","Elymus lanceolatus","Elymus lanceolatus",0,165,170,0,-5,0,13,20,1,0,1,,,
2016,46,"1003","Carex siccata","Carex siccata",0,170,165,-10,-10,0,13,9,0,0,1,,,
2016,46,"1004","Carex siccata","Carex siccata",0,165,170,-10,-10,0,11,14,0,0,1,,,"4 clumps"
2016,46,"1005","Carex siccata","Carex siccata",0,163,175,-10,-10,0,11,12,0,0,1,,,
2016,46,"1006","Carex siccata","Carex siccata",0,180,170,0,0,0,18,12,0,0,1,,,
2016,46,"1007","Elymus lanceolatus","Elymus lanceolatus",0,180,180,-10,-10,0,24,28,27,0,1,,,
2016,46,"1008","Carex siccata","Carex siccata",0,185,185,0,0,0,11,17,0,0,1,,,"2 clumps"
2016,46,"1009","Carex siccata","Carex siccata",0,175,185,-10,-10,0,25,16,4,0,1,,,"3 clumps"
2016,46,"1010","Carex siccata","Carex siccata",0,160,180,-10,-10,0,11,12,0,0,1,,,
2016,46,"1012","Ivesia gordonii","Ivesia gordonii",0,155,190,-10,-10,0,16,7,24,0,1,,,
2016,46,"1529","Agoseris glauca","Agoseris glauca",0,200,158,-10,-10,0,11,7,1,0,1,,,
2016,46,"1530","Lupinus argenteus","Lupinus argenteus",0,179,185,-10,-10,0,5,5,0,0,1,,,
2016,46,"1534","Carex siccata","Carex siccata",0,199,151,-10,-10,0,9,14,1,0,1,,,
2016,46,"1720","Heterotheca villosa","Heterotheca villosa",0,200,158,-10,-10,1,0,0,0,0,1,,,
2016,46,"1733","Carex siccata","Carex siccata",0,188,151,-10,-10,0,8,9,0,0,1,,,
2016,46,"1737","Agoseris glauca","Agoseris glauca",0,171,170,-5,-5,0,8,4,1,0,1,,,
2016,46,"1738","Agoseris glauca","Agoseris glauca",0,172,167,-5,-5,0,4,4.5,0,0,1,,,
2016,46,"1739","Senecio crassulus","Senecio crassulus",0,173,166,-5,-5,1,0,0,0,0,1,,,
2016,46,"1740","Carex siccata","Carex siccata",0,175,165,-5,-5,0,13,12,0,0,1,,,
2016,46,"2166","Carex siccata","Carex siccata",0,165,188,-10,-10,0,17,20,1,0,1,,,"2 clumps"
2016,46,"2167","Lupinus argenteus","Lupinus argenteus",0,166,179,-10,-10,0,1.5,2.5,0,0,1,,,
2016,46,"2168","Lupinus argenteus","Lupinus argenteus",0,155,178,-10,-10,0,3,3.5,0,0,1,,,
2016,46,"2169","Carex siccata","Carex siccata",0,200,158,-10,-10,0,17,20,0,0,1,,,"4 clumps"
2016,46,"992","Eriogonum umbellatum","Eriogonum umbellatum",0,175,160,-10,-10,0,65,2,9,0,1,,,
2016,46,"993","Agoseris glauca","Agoseris glauca",0,190,165,-10,-10,0,3,3,2,0,1,,,
2016,46,"994","Ivesia gordonii","Ivesia gordonii",0,180,170,-10,-10,0,4,4,0,0,1,,,
2016,46,"995","Senecio crassulus","Senecio crassulus",0,190,175,-10,-10,1,0,0,0,0,1,,,
2016,46,"996","Heterotheca villosa","Heterotheca villosa",0,165,160,-10,-10,0,10,6,3,0,1,,,
2016,46,"997","Heterotheca villosa","Heterotheca villosa",0,155,160,-10,-10,0,22,10,8,0,1,,,
2016,46,"998","Senecio crassulus","Senecio crassulus",0,155,170,-10,-10,0,12,12,8,0,1,,,
2016,46,"999","Elymus lanceolatus","Elymus lanceolatus",0,160,155,-10,-10,0,17,23,3,0,1,,,
2016,46,"881","Lupinus argenteus","Lupinus argenteus",0,,,-10,-10,0,11,6.5,0,0,1,,,"tag was loose not sure about position"
2016,47,"1412","Lupinus argenteus","Lupinus argenteus",0,26,15,-10,-10,0,6,3,0,0,1,,,
2016,47,"1413","Carex siccata","Carex siccata",0,7,3,-10,-10,0,37,17,8,0,1,,,
2016,47,"1411","Lupinus argenteus","Lupinus argenteus",0,63,0,-10,-10,1,0,0,0,0,1,,,"died but grew"
2016,47,"1414","Lupinus argenteus","Lupinus argenteus",0,74,47,-10,-10,1,0,0,0,0,1,,,
2016,47,"1023","Lupinus argenteus","Lupinus argenteus",0,95,55,-10,-10,1,0,0,0,0,1,,,
2016,47,"1434","Lupinus argenteus","Lupinus argenteus",0,102,98,-10,-10,1,0,0,0,0,1,,,
2016,47,"1432","Lupinus argenteus","Lupinus argenteus",0,173,60,-10,-10,0,7.5,4,0,0,1,,,
2016,47,"1415","Lupinus argenteus","Lupinus argenteus",0,46,101,-10,-10,0,1,1,0,0,1,,,
2016,47,"1416","Lupinus argenteus","Lupinus argenteus",0,13,147,-10,-10,1,0,0,0,0,1,,,
2016,47,"1423","Lupinus argenteus","Lupinus argenteus",0,126,148,-10,-10,0,0.5,1,0,0,1,,,
2016,47,"1424","Lupinus argenteus","Lupinus argenteus",0,126,147,-10,-10,0,4.5,3,0,0,1,,,
2016,47,"1426","Lupinus argenteus","Lupinus argenteus",0,150,148,-10,-10,1,0,0,0,0,1,,,
2016,47,"1429","Lupinus argenteus","Lupinus argenteus",0,200,125,-10,-10,0,9,5,0,0,1,,,
2016,47,"1430","Lupinus argenteus","Lupinus argenteus",0,195,107,-10,-10,0,2.5,2,0,0,1,,,
2016,47,"1431","Lupinus argenteus","Lupinus argenteus",0,171,132,-10,-10,0,0,0,0,0,1,,,
2016,47,"1433","Lupinus argenteus","Lupinus argenteus",0,174,111,-10,-10,0,3,2,0,0,1,,,
2016,47,"1417","Lupinus argenteus","Lupinus argenteus",0,29,171,-10,-10,0,0,0,0,0,1,,,
2016,47,"1418","Lupinus argenteus","Lupinus argenteus",0,34,175,-10,-10,0,0,0,0,0,1,,,
2016,47,"1419","Lupinus argenteus","Lupinus argenteus",0,44,182,-10,-10,0,5,3,0,0,1,,,
2016,47,"1420","Lupinus argenteus","Lupinus argenteus",0,1,197,-10,-10,0,6,4,0,0,1,,,
2016,47,"1421","Lupinus argenteus","Lupinus argenteus",0,72,171,-10,-10,1,0,0,0,0,1,,,
2016,47,"1427","Lupinus argenteus","Lupinus argenteus",0,73,195,-10,-10,0,4,4,0,0,1,,,
2016,47,"1428","Lupinus argenteus","Lupinus argenteus",0,75,182,-10,-10,0,1.5,2,0,0,1,,,
2016,47,"1422","Lupinus argenteus","Lupinus argenteus",0,118,159,-10,-10,0,3.5,2,0,0,1,,,
2016,47,"1425","Lupinus argenteus","Lupinus argenteus",0,150,155,-10,-10,0,9,5,0,0,1,,,
2016,48,"2085","Lupinus argenteus","Lupinus argenteus",0,142,7,-10,-10,0,3,3,0,0,1,,,
2016,49,"1028","Lupinus argenteus","Lupinus argenteus",0,95,5,-10,-10,0,0,0,0,0,1,,,
2016,49,"1435","Lupinus argenteus","Lupinus argenteus",0,54,40,-10,-10,0,3,2,0,0,1,,,
2016,49,"2081","Lupinus argenteus","Lupinus argenteus",0,66,10,-10,-10,0,4.5,2,0,0,1,,,
2016,49,"1030","Lupinus argenteus","Lupinus argenteus",0,160,35,-10,-10,1,0,0,0,0,1,,,
2016,49,"1025","Lupinus argenteus","Lupinus argenteus",0,45,90,-10,-10,1,0,0,0,0,1,,,
2016,49,"1026","Lupinus argenteus","Lupinus argenteus",0,50,95,-10,-10,0,0,0,0,0,1,,,
